Deputado;Mes;Tipo;Valor;Nome_Mes;Tipo_Abreviado
AGENTE FEDERAL DANILO BALAS;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);225.98;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);100.0;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);129.19;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;388.0;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;78.98;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;44.2;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;40.96;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;11.3;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;152.0;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;754.6;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;132.22;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;61.6;Mai;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;5;K - LOCAÇÃO DE BENS MÓVEIS;360.0;Mai;LOC. MOVEIS
AGENTE FEDERAL DANILO BALAS;5;K - LOCAÇÃO DE BENS MÓVEIS;500.0;Mai;LOC. MOVEIS
AGENTE FEDERAL DANILO BALAS;5;K - LOCAÇÃO DE BENS MÓVEIS;5800.0;Mai;LOC. MOVEIS
AGENTE FEDERAL DANILO BALAS;5;L - LOCAÇÃO DE BENS IMÓVEIS;2500.0;Mai;LOC. IMOVEIS
AGENTE FEDERAL DANILO BALAS;5;L - LOCAÇÃO DE BENS IMÓVEIS;2500.0;Mai;LOC. IMOVEIS
AGENTE FEDERAL DANILO BALAS;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;1710.68;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
AGENTE FEDERAL DANILO BALAS;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;504.63;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
AGENTE FEDERAL DANILO BALAS;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;164.03;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
AGENTE FEDERAL DANILO BALAS;5;N - MORADIA;3536.0;Mai;MORADIA
AGENTE FEDERAL DANILO BALAS;5;O - LOCAÇÃO DE VEÍCULO;5203.22;Mai;LOC. VEICULO
AGENTE FEDERAL DANILO BALAS;6;A - COMBUSTÍVEIS E LUBRIFICANTES;1473.24;Jun;COMBUSTIVEIS
AGENTE FEDERAL DANILO BALAS;6;A - COMBUSTÍVEIS E LUBRIFICANTES;597.29;Jun;COMBUSTIVEIS
AGENTE FEDERAL DANILO BALAS;6;A - COMBUSTÍVEIS E LUBRIFICANTES;250.0;Jun;COMBUSTIVEIS
AGENTE FEDERAL DANILO BALAS;6;A - COMBUSTÍVEIS E LUBRIFICANTES;130.05;Jun;COMBUSTIVEIS
AGENTE FEDERAL DANILO BALAS;6;A - COMBUSTÍVEIS E LUBRIFICANTES;175.48;Jun;COMBUSTIVEIS
AGENTE FEDERAL DANILO BALAS;6;A - COMBUSTÍVEIS E LUBRIFICANTES;74.74;Jun;COMBUSTIVEIS
AGENTE FEDERAL DANILO BALAS;6;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";173.0;Jun;MEC/REPARO AUTOMOTIVA E PEDAGIO
AGENTE FEDERAL DANILO BALAS;6;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9200.0;Jun;MAT. SERV. GRAFICOS
AGENTE FEDERAL DANILO BALAS;6;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;55.0;Jun;MAT. SERV. GRAFICOS
AGENTE FEDERAL DANILO BALAS;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;176.0;Jun;MAT. ESCRITORIO E OUTROS
AGENTE FEDERAL DANILO BALAS;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;265.08;Jun;MAT. ESCRITORIO E OUTROS
AGENTE FEDERAL DANILO BALAS;6;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);5200.0;Jun;CONSULTORIA/PESQUISA ETC
AGENTE FEDERAL DANILO BALAS;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;229.97;Jun;PUBLIC/INTERNET/SOFTWARE
AGENTE FEDERAL DANILO BALAS;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;180.56;Jun;PUBLIC/INTERNET/SOFTWARE
AGENTE FEDERAL DANILO BALAS;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);91.89;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);153.66;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);100.0;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);129.19;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;388.0;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;132.99;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;20.1;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;181.34;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;646.8;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;34.1;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;98.23;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;46.7;Jun;HOSPEDAGEM/ALIMENTACAO
AGENTE FEDERAL DANILO BALAS;6;K - LOCAÇÃO DE BENS MÓVEIS;500.0;Jun;LOC. MOVEIS
AGENTE FEDERAL DANILO BALAS;6;K - LOCAÇÃO DE BENS MÓVEIS;5800.0;Jun;LOC. MOVEIS
AGENTE FEDERAL DANILO BALAS;6;L - LOCAÇÃO DE BENS IMÓVEIS;2500.0;Jun;LOC. IMOVEIS
AGENTE FEDERAL DANILO BALAS;6;L - LOCAÇÃO DE BENS IMÓVEIS;2500.0;Jun;LOC. IMOVEIS
AGENTE FEDERAL DANILO BALAS;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;1710.68;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
AGENTE FEDERAL DANILO BALAS;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;504.63;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
AGENTE FEDERAL DANILO BALAS;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;164.03;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
AGENTE FEDERAL DANILO BALAS;6;N - MORADIA;3536.0;Jun;MORADIA
ALEX MADUREIRA;1;A - COMBUSTÍVEIS E LUBRIFICANTES;555.12;Jan;COMBUSTIVEIS
ALEX MADUREIRA;1;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7860.0;Jan;MAT. SERV. GRAFICOS
ALEX MADUREIRA;1;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;4920.0;Jan;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;143.7;Jan;PUBLIC/INTERNET/SOFTWARE
ALEX MADUREIRA;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1074.6;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);160.42;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);36.54;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;1;K - LOCAÇÃO DE BENS MÓVEIS;350.0;Jan;LOC. MOVEIS
ALEX MADUREIRA;1;K - LOCAÇÃO DE BENS MÓVEIS;1910.0;Jan;LOC. MOVEIS
ALEX MADUREIRA;1;L - LOCAÇÃO DE BENS IMÓVEIS;1800.0;Jan;LOC. IMOVEIS
ALEX MADUREIRA;1;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;732.99;Jan;MANUT: MOVEIS/IMOVEIS/OUTROS
ALEX MADUREIRA;1;O - LOCAÇÃO DE VEÍCULO;5203.22;Jan;LOC. VEICULO
ALEX MADUREIRA;2;A - COMBUSTÍVEIS E LUBRIFICANTES;925.24;Fev;COMBUSTIVEIS
ALEX MADUREIRA;2;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7860.0;Fev;MAT. SERV. GRAFICOS
ALEX MADUREIRA;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;4725.6;Fev;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;143.7;Fev;PUBLIC/INTERNET/SOFTWARE
ALEX MADUREIRA;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1074.6;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);36.54;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;105.0;Fev;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;190.97;Fev;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;313.5;Fev;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;94.5;Fev;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;2;K - LOCAÇÃO DE BENS MÓVEIS;350.0;Fev;LOC. MOVEIS
ALEX MADUREIRA;2;K - LOCAÇÃO DE BENS MÓVEIS;1910.0;Fev;LOC. MOVEIS
ALEX MADUREIRA;2;L - LOCAÇÃO DE BENS IMÓVEIS;1800.0;Fev;LOC. IMOVEIS
ALEX MADUREIRA;2;O - LOCAÇÃO DE VEÍCULO;5203.22;Fev;LOC. VEICULO
ALEX MADUREIRA;2;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;972.01;Fev;DIVULGACAO: ATIVIDADE PARLAMENTAR
ALEX MADUREIRA;3;A - COMBUSTÍVEIS E LUBRIFICANTES;787.76;Mar;COMBUSTIVEIS
ALEX MADUREIRA;3;A - COMBUSTÍVEIS E LUBRIFICANTES;130.54;Mar;COMBUSTIVEIS
ALEX MADUREIRA;3;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7860.0;Mar;MAT. SERV. GRAFICOS
ALEX MADUREIRA;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;222.0;Mar;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;3508.0;Mar;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;143.7;Mar;PUBLIC/INTERNET/SOFTWARE
ALEX MADUREIRA;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1096.87;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);390.38;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);36.54;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;30.5;Mar;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;75.66;Mar;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;289.75;Mar;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;450.45;Mar;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;102.0;Mar;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;3;K - LOCAÇÃO DE BENS MÓVEIS;350.0;Mar;LOC. MOVEIS
ALEX MADUREIRA;3;K - LOCAÇÃO DE BENS MÓVEIS;1910.0;Mar;LOC. MOVEIS
ALEX MADUREIRA;3;L - LOCAÇÃO DE BENS IMÓVEIS;1800.0;Mar;LOC. IMOVEIS
ALEX MADUREIRA;3;O - LOCAÇÃO DE VEÍCULO;5203.22;Mar;LOC. VEICULO
ALEX MADUREIRA;4;A - COMBUSTÍVEIS E LUBRIFICANTES;818.88;Abr;COMBUSTIVEIS
ALEX MADUREIRA;4;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7860.0;Abr;MAT. SERV. GRAFICOS
ALEX MADUREIRA;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;3934.8;Abr;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;143.7;Abr;PUBLIC/INTERNET/SOFTWARE
ALEX MADUREIRA;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1074.6;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);306.91;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);36.54;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;202.27;Abr;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;438.9;Abr;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;4;K - LOCAÇÃO DE BENS MÓVEIS;350.0;Abr;LOC. MOVEIS
ALEX MADUREIRA;4;K - LOCAÇÃO DE BENS MÓVEIS;1910.0;Abr;LOC. MOVEIS
ALEX MADUREIRA;4;L - LOCAÇÃO DE BENS IMÓVEIS;1800.0;Abr;LOC. IMOVEIS
ALEX MADUREIRA;4;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;729.71;Abr;MANUT: MOVEIS/IMOVEIS/OUTROS
ALEX MADUREIRA;4;O - LOCAÇÃO DE VEÍCULO;5203.22;Abr;LOC. VEICULO
ALEX MADUREIRA;4;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;1288.23;Abr;DIVULGACAO: ATIVIDADE PARLAMENTAR
ALEX MADUREIRA;5;A - COMBUSTÍVEIS E LUBRIFICANTES;191.71;Mai;COMBUSTIVEIS
ALEX MADUREIRA;5;A - COMBUSTÍVEIS E LUBRIFICANTES;145.11;Mai;COMBUSTIVEIS
ALEX MADUREIRA;5;A - COMBUSTÍVEIS E LUBRIFICANTES;275.88;Mai;COMBUSTIVEIS
ALEX MADUREIRA;5;A - COMBUSTÍVEIS E LUBRIFICANTES;293.43;Mai;COMBUSTIVEIS
ALEX MADUREIRA;5;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7860.0;Mai;MAT. SERV. GRAFICOS
ALEX MADUREIRA;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;3524.0;Mai;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;151.8;Mai;PUBLIC/INTERNET/SOFTWARE
ALEX MADUREIRA;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1013.93;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);369.94;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);36.54;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;44.41;Mai;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;392.23;Mai;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;382.5;Mai;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;5;K - LOCAÇÃO DE BENS MÓVEIS;350.0;Mai;LOC. MOVEIS
ALEX MADUREIRA;5;K - LOCAÇÃO DE BENS MÓVEIS;1910.0;Mai;LOC. MOVEIS
ALEX MADUREIRA;5;L - LOCAÇÃO DE BENS IMÓVEIS;1837.77;Mai;LOC. IMOVEIS
ALEX MADUREIRA;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;745.06;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
ALEX MADUREIRA;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;199.87;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
ALEX MADUREIRA;5;O - LOCAÇÃO DE VEÍCULO;5203.22;Mai;LOC. VEICULO
ALEX MADUREIRA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;74.05;Jun;COMBUSTIVEIS
ALEX MADUREIRA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;810.65;Jun;COMBUSTIVEIS
ALEX MADUREIRA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;365.94;Jun;COMBUSTIVEIS
ALEX MADUREIRA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;298.0;Jun;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;3602.0;Jun;MAT. ESCRITORIO E OUTROS
ALEX MADUREIRA;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;151.8;Jun;PUBLIC/INTERNET/SOFTWARE
ALEX MADUREIRA;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1074.6;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);280.91;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);36.54;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;41.0;Jun;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;577.43;Jun;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;125.4;Jun;HOSPEDAGEM/ALIMENTACAO
ALEX MADUREIRA;6;K - LOCAÇÃO DE BENS MÓVEIS;350.0;Jun;LOC. MOVEIS
ALEX MADUREIRA;6;K - LOCAÇÃO DE BENS MÓVEIS;1910.0;Jun;LOC. MOVEIS
ALEX MADUREIRA;6;L - LOCAÇÃO DE BENS IMÓVEIS;1880.93;Jun;LOC. IMOVEIS
ALEX MADUREIRA;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;778.06;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
ALEX MADUREIRA;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;199.87;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;134.46;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;135.06;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;144.84;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;142.48;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;118.69;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;50.0;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;173.14;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;150.0;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;135.61;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;A - COMBUSTÍVEIS E LUBRIFICANTES;175.8;Jul;COMBUSTIVEIS
ALEX MADUREIRA;7;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7860.0;Jul;MAT. SERV. GRAFICOS
ALEX MADUREIRA;7;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1074.6;Jul;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
ALEX MADUREIRA;7;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);179.88;Jul;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
